key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,rjt_rating,rjt_RT,trials_24.thisRepN,trials_24.thisTrialN,trials_24.thisN,trials_24.thisIndex,trials_24.ran,rjt_order,word1,word2,attention,participant,session,date,expName,psychopyVersion,OS,frameRate,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,repOne,repTwo,slider.response,slider.rt,trials_22.thisRepN,trials_22.thisTrialN,trials_22.thisN,trials_22.thisIndex,trials_22.ran,trials_99.thisRepN,trials_99.thisTrialN,trials_99.thisN,trials_99.thisIndex,trials_99.ran,slider_extend_2.response,slider_extend_2.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,vCue2,R1,R2,R3,R4,correct,sliderVocab.response,sliderVocab.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,VocabCue,VR1,VR2,VR3,VR4,VR5,VocabCorrect,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,aut_prompt,AUT_resp,AUT_label,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,VF_response,VF_tag,trials_16.thisRepN,trials_16.thisTrialN,trials_16.thisN,trials_16.thisIndex,trials_16.ran,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_17.ran,VFcond,open_slider.response,open_slider.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,OpenQ,Rev,OPEN_ORDER,key_resp_2.keys,key_resp_2.rt
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7.947,0,4,4,4,1,loathing,diffidence,laziness,abhorrence,cleverness,comfort,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.998,0,5,5,5,1,bantam,fowl,ridicule,cripple,vegetable,ensign,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3.438,0,6,6,6,1,evoke,wake up,surrender,reconnoiter,transcend,call forth,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18.905,0,7,7,7,1,unobtrusive,unintelligent,epileptic,illogical,lineal,modest,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.74,0,8,8,8,1,terrain,ice cream,final test,tractor,area of ground,weight,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4.646,0,9,9,9,1,capriciousness,stubbornness,courage,whimsicality,amazement,greediness,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.722,0,10,10,10,1,maelstrom,slander,whirlpool,enmity,armor,majolica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.922,0,11,11,11,1,tentative,critical,conclusive,authentic,provisional,apprehensive,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.387,0,12,12,12,1,placate,rehabilitate,plagiarize,depredate,apprise,conciliate,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.988,0,13,13,13,1,surcease,enlightenment,cessation,inattention,censor,substitution,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.388,0,14,14,14,1,apathetic,wandering,impassive,hateful,prophetic,overflowing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.646,0,15,15,15,1,paternoster,paternalism,patricide,malediction,benediction,prayer,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8.522,0,16,16,16,1,opalescence,opulence,senescence,bankruptcy,iridescence,assiduity,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.482,0,17,17,17,1,lush,stupid,luxurious,hazy,putrid,languishing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6.247,0,18,18,18,1,curtailment,expenditure,abandonment,abridgment,improvement,forgery,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.013,0,19,19,19,1,perversity,adversity,perviousness,travesty,waywardness,gentility,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.77,0,20,20,20,1,calumnious,complimentary,analogous,slanderous,tempestuous,magnanimous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.785,0,21,21,21,1,illiberality,bigotry,imbecility,illegibility,cautery,immaturity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.071,0,22,22,22,1,clabber,rejoice,gossip,curdle,crow,hobble,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7.282,0,23,23,23,1,sedulousness,diligence,credulousness,seduction,perilousness,frankness,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"head holder, used for fighting, hit someone, prop up your back, fire starter, cusion,  money holder, ",pillow,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,money holder,pillow,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,head holder,pillow,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,light source,candle,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,change holder,candle,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improver of smell,candle,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire starter,candle,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warmth,candle,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purifier of metals,candle,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,melter,candle,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,candle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,giraffe,Animals,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer,Animals,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,squirrel,Animals,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mouse,Animals,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rat,Animals,4,0,4,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bear,Animals,5,0,5,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey,Animals,6,0,6,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coi,Animals,7,0,7,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trout,Animals,8,0,8,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kingfish,Animals,9,0,9,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue gill,Animals,10,0,10,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bass,Animals,11,0,11,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minnow,Animals,12,0,12,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog,Animals,13,0,13,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cat,Animals,14,0,14,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hamster,Animals,15,0,15,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chamelion,Animals,16,0,16,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lizard,Animals,17,0,17,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snake,Animals,18,0,18,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,donkey,Animals,19,0,19,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,goats,Animals,20,0,20,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cow,Animals,21,0,21,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pig,Animals,22,0,22,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chicken,Animals,23,0,23,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moose,Animals,24,0,24,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elk,Animals,25,0,25,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elephant,Animals,26,0,26,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,Animals,27,0,27,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyena,Animals,28,0,28,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monkey,Animals,29,0,29,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorilla,Animals,30,0,30,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frog,Animals,31,0,31,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toad,Animals,32,0,32,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spider,Animals,33,0,33,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lamb,Animals,34,0,34,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheep,Animals,35,0,35,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,Animals,,,,,,,,,,,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9.127,0,0,0,0,1,"I enjoy concentrating on a fantasy or daydream and exploring all its possibilities, letting it grow and develop.",0,1,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3.069,0,1,1,1,1,I think it's interesting to learn and develop new hobbies.,0,2,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.481,0,2,2,2,1,I am intrigued by the patterns I find in art and nature.,0,3,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.154,0,3,3,3,1,I believe letting students hear controversial speakers can only confuse and mislead them.,1,4,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.999,0,4,4,4,1,Poetry has little or no effect on me.,1,5,,
,,,,,,,,,,,,,,,89849,001,2022-04-24_22h12.21.160,SPAMnetsValid,2021.1.4,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6.631,0,5,5,5,1,I would have difficulty just letting my mind wander without control or guidance.,1,6,,
